#Frame     o_angle_m1   o_angle_m2
     935      33.3853      42.5695
     936      31.4517      43.7242
     937      31.7058      43.7466
     938      28.9363      42.3969
     939      32.7835      43.1127
     940      34.1830      44.9857
     941      33.5120      44.2109
     942      29.8097      43.4341
     943      35.3692      43.9048
     944      34.2719      43.0764
     945      35.8771      42.3955
     946      32.9590      41.6184
     947      32.5510      41.8787
     948      35.3757      44.0070
     949      34.5963      46.2435
     950      33.4532      40.2197
     951      32.4590      43.6644
     952      34.5683      42.9090
     953      31.2091      45.0034
     954      37.6610      42.6429
     955      35.1586      44.4612
     956      34.5101      43.5437
     957      33.6979      43.9769
     958      32.3181      44.4175
     959      31.8305      43.2424
     960      35.6731      40.5680
     961      34.8196      42.3415
     962      32.0956      41.6342
     963      33.1889      40.2781
     964      31.9349      40.4745
     965      34.6185      43.7511
     966      31.7377      40.4963
     967      35.5836      44.9158
     968      34.5559      42.2892
     969      34.4491      42.7068
     970      35.5544      45.1833
     971      33.0520      44.5015
     972      36.0569      39.9664
     973      33.7066      43.8948
     974      35.4907      41.6362
     975      36.2438      42.6169
     976      33.1797      42.1688
     977      34.9718      43.9779
     978      33.3869      41.0774
     979      32.0677      41.2328
     980      32.0052      38.4666
     981      33.1721      40.7027
     982      35.8038      44.4550
     983      36.8449      41.5880
     984      34.7355      41.5048
     985      30.4007      38.2668
     986      33.2064      40.2381
     987      32.9585      39.3790
     988      32.7814      38.2336
     989      36.8937      40.7237
     990      33.7521      37.7437
     991      36.8827      42.5194
     992      34.4110      40.6891
     993      38.0503      41.1363
     994      35.2227      36.0945
     995      33.3533      36.9574
     996      36.3769      40.6766
     997      32.8183      37.7940
     998      32.8055      35.8229
     999      33.4083      37.6812
    1000      32.2357      40.3443
    1001      31.9446      36.4310
    1002      32.6518      37.4050
    1003      31.4460      38.1369
    1004      34.9792      39.3423
    1005      33.4713      40.5187
    1006      33.9941      39.8995
    1007      35.0913      38.8572
    1008      32.1668      38.6499
    1009      32.6501      37.9637
    1010      33.4392      40.2405
    1011      34.7026      40.2010
    1012      35.6469      38.1499
    1013      34.3349      40.6813
    1014      33.0335      40.5872
    1015      31.7739      41.4748
    1016      28.3379      39.0957
    1017      32.7582      38.8775
    1018      32.9877      38.4697
    1019      32.8274      39.0444
    1020      32.1226      40.7050
    1021      31.5663      39.3139
    1022      33.8770      35.9037
    1023      31.9540      39.7151
    1024      29.6916      37.1901
    1025      30.0036      38.3630
    1026      31.9238      37.5588
    1027      33.3068      39.1774
    1028      29.3327      36.5573
    1029      29.1413      36.6508
    1030      30.2576      40.0888
    1031      30.7589      35.5993
    1032      29.8846      36.4189
    1033      30.4991      36.3485
    1034      31.5352      37.0896
    1035      32.0591      36.9048
    1036      31.5281      36.5558
    1037      32.3869      37.6155
    1038      32.7203      37.5834
    1039      31.6857      37.1297
    1040      33.8030      38.0591
    1041      31.6531      37.8005
    1042      31.8720      37.1046
    1043      29.0416      37.8283
    1044      28.6270      37.4305
    1045      32.3301      38.1193
    1046      29.9150      35.0474
    1047      32.3268      38.1183
    1048      30.0080      39.4613
    1049      30.9392      40.2537
    1050      30.1091      36.6998
    1051      33.6250      39.8671
    1052      31.4579      40.1282
    1053      31.7206      37.8261
    1054      32.1792      39.4084
    1055      31.7881      41.1253
    1056      31.9280      35.3618
    1057      31.6935      37.6590
    1058      30.5786      39.5383
    1059      30.3291      37.7346
    1060      29.0840      40.1724
    1061      36.5045      40.0740
    1062      32.0487      39.6268
    1063      29.1233      41.1760
